day,microcosm,species,species.number,weight.1,weight.2,weight.3 ,weight.4,weight.5,count
41,19,loxocephallus,2,0.2626,2.6264,0.2655,1,1,55
41,20,colpidium,1,,,,,,
41,20,paramecium,2,,,,,,
41,21,colpidium,1,0.2644,3.3828,0.2488,1,1,55
41,21,tetrahymena,2,0.2644,1,1,1,1,5
41,22,loxocephallus,1,0.2861,1.7706,0.246,1,1,41
41,22,paramecium,2,0.2861,1.7706,0.246,1,1,16
41,23,loxocephallus,1,0.24,5.7136,0.2536,1,1,44
41,23,tetrahymena,2,0.24,5.7136,0.2536,1,1,20
41,24,paramecium,1,0.284,0.8545,0.254,1,1,30
41,24,tetrahymena,2,0.284,1,1,1,1,5
41,25,colpidium,1,0.2694,3.2766,0.2519,0.9427,0.2615,10
41,25,loxocephallus,2,0.2694,3.2766,0.2519,1,1,82
41,26,colpidium,1,,,,,,
41,26,paramecium,2,,,,,,
41,27,colpidium,1,0.2904,2.2139,0.2586,1,1,102
41,27,tetrahymena,2,0.2904,1,1,1,1,1
41,28,loxocephallus,1,0.2865,1.7322,0.2537,2.6233,0.2893,13
41,28,paramecium,2,0.2865,1.7322,0.2537,1,1,24
41,29,loxocephallus,1,0.2861,3.36,0.2728,1,1,44
41,29,tetrahymena,2,0.2861,3.36,0.2728,1,1,24
41,30,paramecium,1,0.2607,1.3562,0.2709,1,1,23
41,30,tetrahymena,2,0.2607,1,1,1,1,5
41,31,colpidium,1,0.2914,3.475,0.2634,1,1,40
41,31,loxocephallus,2,0.2914,3.475,0.2634,2.2275,0.2863,16
41,32,colpidium,1,,,,,,
41,32,paramecium,2,,,,,,
41,33,colpidium,1,0.2898,3.5062,0.2722,1,1,53
41,33,tetrahymena,2,0.2898,1,1,1,1,12
41,34,loxocephallus,1,0.2544,2.2889,0.2612,1,1,46
41,34,paramecium,2,0.2544,2.2889,0.2612,1,1,6
41,35,loxocephallus,1,0.2616,3.9074,0.2727,1,1,45
41,35,tetrahymena,2,0.2616,3.9074,0.2727,1,1,21
41,36,paramecium,1,0.2843,1.0547,0.2923,1,1,27
41,36,tetrahymena,2,0.2843,1,1,1,1,7
41,37,colpidium,1,0.2574,2.9254,0.2645,1,1,24
41,37,loxocephallus,2,0.2574,2.9254,0.2645,1,1,62
41,38,colpidium,1,,,,,,
41,38,paramecium,2,,,,,,
41,39,colpidium,1,0.2412,2.5914,0.2538,1,1,84
41,39,tetrahymena,2,0.2412,1,1,1,1,7
41,40,loxocephallus,1,0.2605,0.9855,0.2155,1.6944,0.3201,41
41,40,paramecium,2,0.2605,0.9855,0.2155,1,1,27
41,41,loxocephallus,1,0.2646,2.235,0.2775,1,1,38
41,41,tetrahymena,2,0.2646,2.235,0.2775,1,1,37
41,42,paramecium,1,0.276,0.9097,0.277,1,1,42
41,42,tetrahymena,2,0.276,1,1,1,1,8
41,43,colpidium,1,0.2749,1.7154,0.2675,1,1,38
41,43,loxocephallus,2,0.2749,1.7154,0.2675,1.9289,0.2504,32
41,44,colpidium,1,,,,,,
41,44,paramecium,2,,,,,,
41,45,colpidium,1,0.2933,2.6892,0.2705,1,1,68
41,45,tetrahymena,2,0.2933,1,1,1,1,4
41,46,loxocephallus,1,0.2501,2.0743,0.2713,1,1,15
41,46,paramecium,2,0.2501,2.0743,0.2713,1,1,18
41,47,loxocephallus,1,0.2765,1.7067,0.2597,1,1,42
41,47,tetrahymena,2,0.2765,1.7067,0.2597,1,1,2
41,48,paramecium,1,0.2692,0.6804,0.2348,1,1,11
41,48,tetrahymena,2,0.2692,1,1,1,1,6
41,49,colpidium,1,0.2728,1.0234,0.2855,1,1,42
41,49,loxocephallus,2,0.2728,1.0234,0.2855,2.8465,0.2853,57
41,50,colpidium,1,,,,,,
41,50,paramecium,2,,,,,,
41,51,colpidium,1,0.2569,3.2406,0.304,1,1,97
41,51,tetrahymena,2,0.2569,1,1,1,1,3
41,52,loxocephallus,1,0.2739,1,1,1,1,39
41,52,paramecium,2,0.2739,0.9257,0.2483,1,1,26
41,53,loxocephallus,1,0.2605,3.7125,0.2764,1,1,46
41,53,tetrahymena,2,0.2605,3.7125,0.2764,1,1,20
41,54,paramecium,1,0.2773,0.9002,0.3053,1,1,45
41,54,tetrahymena,2,0.2773,1,1,1,1,12
43,1,colpidium,1,0.2771,3.0823,0.2682,1,1,45
43,1,loxocephallus,2,0.2771,3.0823,0.2682,1.9132,0.263,12
43,2,colpidium,1,,,,,,
43,2,paramecium,2,,,,,,
43,3,colpidium,1,0.2508,3.0561,0.2336,1,1,60
43,3,tetrahymena,2,0.2508,1,1,1,1,6
43,4,loxocephallus,1,0.2766,1.4125,0.2623,1.7472,0.2593,26
43,4,paramecium,2,0.2766,1.4125,0.2623,1,1,13
43,5,loxocephallus,1,0.2384,3.1813,0.2857,1,1,45
43,5,tetrahymena,2,0.2384,3.1813,0.2857,1,1,27
43,6,paramecium,1,0.2013,1.821,0.24,1,1,10
43,6,tetrahymena,2,0.2013,1,1,1,1,3
43,7,colpidium,1,0.2479,3.3451,0.2818,1,1,68
43,7,loxocephallus,2,0.2479,3.3451,0.2818,1,1,36
43,8,colpidium,1,,,,,,
43,8,paramecium,2,,,,,,
43,9,colpidium,1,0.2577,3.2903,0.2694,1,1,73
43,9,tetrahymena,2,0.2577,1,1,1,1,3
43,10,loxocephallus,1,0.2656,3.9726,0.2736,0.8042,0.2685,33
43,10,paramecium,2,0.2656,1,1,1,1,42
43,11,loxocephallus,1,0.2688,2.1045,0.2882,3.125,0.2615,15
43,11,tetrahymena,2,0.2688,2.1045,0.2882,1,1,36
43,12,paramecium,1,0.2594,1.1393,0.2771,1,1,15
43,12,tetrahymena,2,0.2594,1,1,1,1,11
43,13,colpidium,1,0.2637,3.2786,0.2426,1,1,37
43,13,loxocephallus,2,0.2637,3.2786,0.2426,1,1,90
43,14,colpidium,1,,,,,,
43,14,paramecium,2,,,,,,
43,15,colpidium,1,0.2641,3.158,0.2431,1,1,54
43,15,tetrahymena,2,0.2641,1,1,1,1,10
43,16,loxocephallus,1,0.2656,1.2796,0.2682,0.9679,0.2812,33
43,16,paramecium,2,0.2656,1.2797,0.2682,1,1,13
43,17,loxocephallus,1,0.2464,2.5289,0.2882,1,1,43
43,17,tetrahymena,2,0.2464,2.5289,0.2882,1,1,31
43,18,paramecium,1,0.2761,0.6441,0.2776,1,1,18
43,18,tetrahymena,2,0.2761,1,1,1,1,6
43,19,colpidium,1,0.2971,0.7597,0.256,1,1,13
43,19,loxocephallus,2,0.2971,0.7597,0.256,1.6526,0.2337,18
43,20,colpidium,1,,,,,,
43,20,paramecium,2,,,,,,
43,21,colpidium,1,0.2818,3.3354,0.2815,1,1,62
43,21,tetrahymena,2,0.2818,1,1,1,1,11
43,22,loxocephallus,1,0.2795,1.6668,0.2563,1,1,29
43,22,paramecium,2,0.2795,1.6668,0.2563,1,1,18
43,23,loxocephallus,1,0.2716,3.4504,0.2546,1,1,55
43,23,tetrahymena,2,0.2716,3.4504,0.2546,1,1,15
43,24,paramecium,1,0.2884,1.7603,0.2335,1,1,23
43,24,tetrahymena,2,0.2884,1,1,1,1,
43,25,colpidium,1,0.2691,3.1891,0.3009,1,1,39
43,25,loxocephallus,2,0.2691,3.1891,0.3008,3.0438,0.2584,9
43,26,colpidium,1,,,,,,
43,26,paramecium,2,,,,,,
43,27,colpidium,1,0.2313,2.9762,0.2961,1,1,65
43,27,tetrahymena,2,0.2313,1,1,1,1,5
43,28,loxocephallus,1,0.2373,5.3283,0.2658,1,1,36
43,28,paramecium,2,0.2944,1.5776,0.2426,1,1,15
43,29,loxocephallus,1,0.2857,3.1062,0.2543,1,1,36
43,29,tetrahymena,2,0.2857,3.1062,0.2543,1,1,15
43,30,paramecium,1,0.236,0.8405,0.2571,1,1,19
43,30,tetrahymena,2,0.236,1,1,1,1,6
43,31,colpidium,1,0.2674,1.71,0.2743,1.9033,0.2632,12
43,31,loxocephallus,2,0.2674,1.71,0.2743,1.9033,0.2632,16
43,32,colpidium,1,,,,,,
43,32,paramecium,2,,,,,,
43,33,colpidium,1,0.2937,3.6494,0.2845,1,1,61
43,33,tetrahymena,2,0.2937,1,1,1,1,6
43,34,loxocephallus,1,0.2758,2.2695,0.3029,1,1,73
43,34,paramecium,2,0.2758,2.2695,0.3029,1,1,6
43,35,loxocephallus,1,0.2755,2.5837,0.2521,1,1,39
43,35,tetrahymena,2,0.2755,2.5837,0.2521,1,1,34
43,36,paramecium,1,0.2538,1.602,0.2882,1,1,15
43,36,tetrahymena,2,0.2538,1,1,1,1,1
43,37,colpidium,1,0.2988,3.4736,0.2699,1.1991,0.312,14
43,37,loxocephallus,2,0.2988,3.4736,0.2699,1.1991,0.312,14
43,38,colpidium,1,,,,,,
43,38,paramecium,2,,,,,,
43,39,colpidium,1,0.2987,3.2232,0.2833,1,1,84
43,39,tetrahymena,2,0.2987,1,1,1,1,3
43,40,loxocephallus,1,0.2706,2.1622,0.2842,1.3848,0.2732,22
43,40,paramecium,2,0.2706,2.1622,0.2842,1,1,15
43,41,loxocephallus,1,0.2609,1.8518,0.2466,1,1,48
43,41,tetrahymena,2,0.2609,1.8518,0.2466,1,1,31
43,42,paramecium,1,0.2453,0.9981,0.2632,1,1,27
43,42,tetrahymena,2,0.2453,1,1,1,1,5
43,43,colpidium,1,0.2733,3.2681,0.272,1,1,32
43,43,loxocephallus,2,0.2733,3.2681,0.272,0.6891,0.206,22
43,44,colpidium,1,,,,,,
43,44,paramecium,2,,,,,,
43,45,colpidium,1,0.2671,3.6313,0.254,1,1,51
43,45,tetrahymena,2,0.2671,1,1,1,1,5
43,46,loxocephallus,1,0.2744,1.3652,0.2787,1,1,35
43,46,paramecium,2,0.2744,1.3652,0.2787,1,1,23
43,47,loxocephallus,1,0.301,3.2671,0.2893,1,1,26
43,47,tetrahymena,2,0.301,3.2671,0.2893,1,1,6
43,48,paramecium,1,0.2572,1.0005,0.2767,1,1,16
43,48,tetrahymena,2,0.2572,1,1,1,1,5
43,49,colpidium,1,0.2455,0.8993,0.2271,1,1,15
43,49,loxocephallus,2,0.2455,0.8993,0.2271,3.9057,0.2954,27
43,50,colpidium,1,,,,,,
43,50,paramecium,2,,,,,,
43,51,colpidium,1,0.2306,3.9559,0.2685,1,1,67
43,51,tetrahymena,2,0.2306,1,1,1,1,2
43,52,loxocephallus,1,0.2617,1,1,1,1,22
43,52,paramecium,2,0.2617,0.7461,0.2519,1,1,29
43,53,loxocephallus,1,0.2671,3.8846,0.2567,1,1,41
43,53,tetrahymena,2,0.2671,3.8846,0.2567,1,1,22
43,54,paramecium,1,0.2868,1.1945,0.245,1,1,25
43,54,tetrahymena,2,0.2868,1,1,1,1,7
45,1,colpidium,1,0.2622,3.141,0.2632,1.4076,0.286,7
45,1,loxocephallus,2,0.2622,3.141,0.2632,1.4076,0.286,13
45,2,colpidium,1,,,,,,
45,2,paramecium,2,,,,,,
45,3,colpidium,1,0.264,3.3643,0.3058,1,1,86
45,3,tetrahymena,2,0.264,1,1,1,1,5
45,4,loxocephallus,1,0.3279,1.2172,0.3192,3.367,0.29,29
45,4,paramecium,2,0.3279,1.2172,0.3192,1,1,20
45,5,loxocephallus,1,0.2857,4.0751,0.2905,1,1,46
45,5,tetrahymena,2,0.2857,4.0751,0.2905,1,1,41
45,6,paramecium,1,0.3081,0.7759,0.3171,1,1,28
45,6,tetrahymena,2,0.3081,1,1,1,1,5
45,7,colpidium,1,0.2752,4.0418,0.3266,0.5068,0.2832,21
45,7,loxocephallus,2,0.2752,4.0418,0.3266,1,1,44
45,8,colpidium,1,,,,,,
45,8,paramecium,2,,,,,,
45,9,colpidium,1,0.268,3.2767,0.3074,1,1,92
45,9,tetrahymena,2,0.2896,1,1,1,1,4
45,10,loxocephallus,1,0.2646,0.8265,0.2745,3.1005,0.3232,63
45,10,paramecium,2,0.2646,0.8265,0.2745,1,1,12
45,11,loxocephallus,1,0.2746,2.9574,0.325,2.509,0.2837,22
45,11,tetrahymena,2,0.2746,2.9574,0.325,1,1,34
45,12,paramecium,1,0.301,2.5942,0.3215,1,1,11
45,12,tetrahymena,2,0.301,1,1,1,1,7
45,13,colpidium,1,0.2869,3.4977,0.2882,0.8762,0.3091,20
45,13,loxocephallus,2,0.2869,3.4977,0.2882,0.8762,0.3091,23
45,14,colpidium,1,,,,,,
45,14,paramecium,2,,,,,,
45,15,colpidium,1,0.2854,4.3068,0.3055,1,1,68
45,15,tetrahymena,2,0.2854,1,1,1,1,14
45,16,loxocephallus,1,0.2659,0.8593,0.2783,2.6393,0.3141,21
45,16,paramecium,2,0.2659,0.8593,0.2783,1,1,16
45,17,loxocephallus,1,0.2884,3.962,0.2942,1,1,53
45,17,tetrahymena,2,0.2884,3.962,0.2942,1,1,42
45,18,paramecium,1,0.2505,0.78,0.2825,1,1,16
45,18,tetrahymena,2,0.2505,1,1,1,1,7
45,19,colpidium,1,0.2747,0.7299,0.295,1,1,18
45,19,loxocephallus,2,0.2747,0.7299,0.295,1.8412,0.2646,36
45,20,colpidium,1,,,,,,
45,20,paramecium,2,,,,,,
45,21,colpidium,1,0.2532,3.8686,0.2988,1,1,52
45,21,tetrahymena,2,0.2532,1,1,1,1,3
45,22,loxocephallus,1,0.2749,1.5352,0.3112,1,1,54
45,22,paramecium,2,0.2749,1.5352,0.3112,1,1,22
45,23,loxocephallus,1,0.2331,4.1416,0.3498,1,1,50
45,23,tetrahymena,2,0.2331,4.1416,0.3498,1,1,20
45,24,paramecium,1,0.2861,0.771,0.3119,1,1,40
45,24,tetrahymena,2,0.2861,1,1,1,1,5
45,25,colpidium,1,0.3206,3.9028,0.2695,1,1,52
45,25,loxocephallus,2,0.3206,3.9028,0.2695,2.4735,0.2838,16
45,26,colpidium,1,,,,,,
45,26,paramecium,2,,,,,,
45,27,colpidium,1,0.3082,3.9728,0.2905,1.4333,0.2929,10
45,27,tetrahymena,2,0.3082,1,1,1,1,3
45,28,loxocephallus,1,0.2482,1.6598,0.2735,1.0848,0.28,16
45,28,paramecium,2,0.2482,1.6598,0.2735,1,1,13
45,29,loxocephallus,1,0.2638,3.9828,0.3128,1,1,22
45,29,tetrahymena,2,0.2638,3.9828,0.3128,1,1,36
45,30,paramecium,1,0.2902,1.624,0.3048,1,1,20
45,30,tetrahymena,2,0.2902,1,1,1,1,8
45,31,colpidium,1,0.2996,4.0595,0.2946,1.7948,0.3259,12
45,31,loxocephallus,2,0.2996,4.0595,0.2946,1.7948,0.3259,16
45,32,colpidium,1,,,,,,
45,32,paramecium,2,,,,,,
45,33,colpidium,1,0.3013,3.5925,0.279,1,1,51
45,33,tetrahymena,2,0.3013,1,1,1,1,6
45,34,loxocephallus,1,0.3158,1.4436,0.3121,0.7316,0.2911,33
45,34,paramecium,2,0.3158,1.4436,0.3121,1,1,22
45,35,loxocephallus,1,0.2802,4.1296,0.3142,1,1,16
45,35,tetrahymena,2,0.2802,4.1296,0.3142,1,1,11
45,36,paramecium,1,0.2435,0.779,0.2688,1,1,28
45,36,tetrahymena,2,0.2435,1,1,1,1,2
45,37,colpidium,1,0.2592,2.7716,0.2873,1,1,23
45,37,loxocephallus,2,0.2592,2.7716,0.2873,1,1,30
45,38,colpidium,1,,,,,,
45,38,paramecium,2,,,,,,
45,39,colpidium,1,0.301,2.5626,0.2945,2.1511,0.2896,16
45,39,tetrahymena,2,0.301,1,1,1,1,9
45,40,loxocephallus,1,0.2523,1.5043,0.2996,1.5534,0.2031,36
45,40,paramecium,2,0.2523,1.5043,0.2996,1,1,30
45,41,loxocephallus,1,0.3136,0.8029,0.345,1,1,112
45,41,tetrahymena,2,0.3136,0.8029,0.345,1,1,31
45,42,paramecium,1,0.2926,0.9104,0.2767,1,1,41
45,42,tetrahymena,2,0.2926,1,1,1,1,10
45,43,colpidium,1,0.2851,0.7918,0.2954,3.0614,0.2609,8
45,43,loxocephallus,2,0.2851,0.7918,0.2954,3.0614,0.2609,23
45,44,colpidium,1,,,,,,
45,44,paramecium,2,,,,,,
45,45,colpidium,1,0.3156,3.4706,0.3039,1,1,59
45,45,tetrahymena,2,0.3156,1,1,1,1,9
45,46,loxocephallus,1,0.2466,1.1913,0.2861,1,1,18
45,46,paramecium,2,0.2466,1.1913,0.2861,1,1,27
45,47,loxocephallus,1,0.2846,0.7794,0.2641,1,1,84
45,47,tetrahymena,2,0.2846,0.7794,0.2641,1,1,23
45,48,paramecium,1,0.2559,1.4693,0.2734,1,1,16
45,48,tetrahymena,2,0.2559,1,1,1,1,6
45,49,colpidium,1,0.2697,0.9669,0.3356,1,1,32
45,49,loxocephallus,2,0.2697,0.9669,0.3356,3.3235,0.3039,36
45,50,colpidium,1,,,,,,
45,50,paramecium,2,,,,,,
45,51,colpidium,1,0.267,3.9096,0.3021,1,1,79
45,51,tetrahymena,2,0.267,1,1,1,1,2
45,52,loxocephallus,1,0.3073,1,1,1,1,24
45,52,paramecium,2,0.3073,0.9145,0.2805,1,1,18
45,53,loxocephallus,1,0.283,1.468,0.3016,1,1,101
45,53,tetrahymena,2,0.283,1.468,0.3016,1,1,8
45,54,paramecium,1,0.2905,2.2445,0.281,1,1,12
45,54,tetrahymena,2,0.2905,1,1,1,1,1
47,1,colpidium,1,0.2565,3.2513,0.3308,0.8968,0.2818,17
47,1,loxocephallus,2,0.2565,3.2513,0.3308,1,1,87
47,2,colpidium,1,,,,,,
47,2,paramecium,2,,,,,,
47,3,colpidium,1,0.3001,3.2287,0.268,1,1,84
47,3,tetrahymena,2,0.3001,1,1,1,1,2
47,4,loxocephallus,1,0.3015,0.8369,0.3027,1.8003,0.2594,38
47,4,paramecium,2,0.3015,0.8369,0.3027,1,1,20
47,5,loxocephallus,1,0.2757,3.2617,0.2867,1,1,35
47,5,tetrahymena,2,0.2757,3.2617,0.2867,1,1,19
47,6,paramecium,1,0.2855,1.2984,0.2868,1,1,16
47,6,tetrahymena,2,0.2855,1,1,1,1,4
47,7,colpidium,1,0.281,3.5725,0.2915,1,1,74
47,7,loxocephallus,2,0.281,3.5725,0.2915,1,1,56
47,8,colpidium,1,,,,,,
47,8,paramecium,2,,,,,,
47,9,colpidium,1,0.2106,3.3687,0.3013,1,1,78
47,9,tetrahymena,2,0.2106,1,1,1,1,2
47,10,loxocephallus,1,0.2932,1.2461,0.301,2.482,0.2524,41
47,10,paramecium,2,0.2932,1.2461,0.301,1,1,9
47,11,loxocephallus,1,0.1917,4.2772,0.3227,1,1,89
47,11,tetrahymena,2,0.2764,2.7444,0.2975,1,1,16
47,12,paramecium,1,0.3116,0.9531,0.3119,1,1,27
47,12,tetrahymena,2,0.3116,1,1,1,1,0
47,13,colpidium,1,0.3019,3.3282,0.3022,1.3976,0.2961,18
47,13,loxocephallus,2,0.3019,3.3282,0.3022,1.3976,0.2961,14
47,14,colpidium,1,,,,,,
47,14,paramecium,2,,,,,,
47,15,colpidium,1,0.2688,3.4676,0.2797,1,1,66
47,15,tetrahymena,2,0.2688,1,1,1,1,12
47,16,loxocephallus,1,0.306,1.2723,0.2957,1.854,0.2702,17
47,16,paramecium,2,0.306,1.2723,0.2957,1,1,17
47,17,loxocephallus,1,0.2674,2.8923,0.3032,1,1,52
47,17,tetrahymena,2,0.2674,2.8923,0.3032,1,1,32
47,18,paramecium,1,0.2776,0.8708,0.3415,1,1,31
47,18,tetrahymena,2,0.2776,1,1,1,1,3
47,19,colpidium,1,0.237,0.7194,0.3098,1,1,13
47,19,loxocephallus,2,0.237,0.7194,0.3098,2.2207,0.3349,21
47,20,colpidium,1,,,,,,
47,20,paramecium,2,,,,,,
47,21,colpidium,1,0.332,3.5055,0.3383,0.7658,0.2815,22
47,21,tetrahymena,2,0.332,1,1,1,1,2
47,22,loxocephallus,1,0.335,2.0754,0.2652,1,1,36
47,22,paramecium,2,0.335,2.0754,0.2652,1,1,11
47,23,loxocephallus,1,0.2686,3.3018,0.273,1,1,52
47,23,tetrahymena,2,0.2686,3.3018,0.273,1,1,8
47,24,paramecium,1,0.3083,1.9961,0.3262,1,1,24
47,24,tetrahymena,2,0.3083,1,1,1,1,4
47,25,colpidium,1,0.3182,3.3437,0.323,1,1,49
47,25,loxocephallus,2,0.3182,3.3437,0.323,1.7803,0.3286,19
47,26,colpidium,1,,,,,,
47,26,paramecium,2,,,,,,
47,27,colpidium,1,0.3135,4.4243,0.3298,1,1,70
47,27,tetrahymena,2,0.3135,1,1,1,1,0
47,28,loxocephallus,1,0.2682,0.9634,0.3043,1,1,103
47,28,paramecium,2,0.2682,0.9634,0.3043,1,1,24
47,29,loxocephallus,1,0.3184,3.3814,0.3392,1,1,40
47,29,tetrahymena,2,0.3184,3.3814,0.3392,1,1,34
47,30,paramecium,1,0.3324,0.9091,0.3043,1,1,16
47,30,tetrahymena,2,0.3324,1,1,1,1,4
47,31,colpidium,1,0.2406,3.5858,0.2929,1,1,34
47,31,loxocephallus,2,0.2406,3.5858,0.2929,1,1,60
47,32,colpidium,1,,,,,,
47,32,paramecium,2,,,,,,
47,33,colpidium,1,0.3423,3.5802,0.3619,1,1,77
47,33,tetrahymena,2,0.3423,1,1,1,1,13
47,34,loxocephallus,1,0.2865,1.6558,0.2833,1,1,57
47,34,paramecium,2,0.2865,1.6558,0.2833,1,1,10
47,35,loxocephallus,1,0.2419,4.7508,0.3937,1,1,47
47,35,tetrahymena,2,0.2419,4.7508,0.3937,1,1,11
47,36,paramecium,1,0.33,2.2291,0.2988,1,1,24
47,36,tetrahymena,2,0.33,1,1,1,1,1
47,37,colpidium,1,0.3161,3.7014,0.367,1,1,28
47,37,loxocephallus,2,0.3161,3.7014,0.367,1,1,67
47,38,colpidium,1,,,,,,
47,38,paramecium,2,,,,,,
47,39,colpidium,1,0.3166,4.1774,0.3265,1,1,78
47,39,tetrahymena,2,0.3166,1,1,1,1,7
47,40,loxocephallus,1,0.2846,1.6014,0.3558,1.7991,0.2879,29
47,40,paramecium,2,0.2846,1.6014,0.3558,1,1,27
47,41,loxocephallus,1,0.2758,0.8472,0.3048,1,1,54
47,41,tetrahymena,2,0.2758,0.8472,0.3048,1,1,17
47,42,paramecium,1,0.3549,2.6425,0.2973,1,1,24
47,42,tetrahymena,2,0.3549,1,1,1,1,4
47,43,colpidium,1,0.2748,1.3924,0.354,1,1,54
47,43,loxocephallus,2,0.2748,1.3924,0.354,2.2239,0.2887,39
47,44,colpidium,1,,,,,,
47,44,paramecium,2,,,,,,
47,45,colpidium,1,0.2998,4.16,0.3107,1,1,52
47,45,tetrahymena,2,0.2998,1,1,1,1,10
47,46,loxocephallus,1,0.2979,1.09,0.3287,1,1,18
47,46,paramecium,2,0.2979,1.09,0.3287,1,1,36
47,47,loxocephallus,1,0.2864,3.7701,0.3457,1,1,22
47,47,tetrahymena,2,0.2864,3.7701,0.3457,1,1,11
47,48,paramecium,1,0.2514,0.7295,0.2861,1,1,28
47,48,tetrahymena,2,0.2514,1,1,1,1,1
47,49,colpidium,1,0.3322,0.8802,0.2987,1,1,33
47,49,loxocephallus,2,0.3322,0.8802,0.2987,4.067,0.3257,59
47,50,colpidium,1,,,,,,
47,50,paramecium,2,,,,,,
47,51,colpidium,1,0.2808,4.1819,0.3003,1,1,67
47,51,tetrahymena,2,0.2808,1,1,1,1,2
47,52,loxocephallus,1,0.2839,1,1,1,1,6
47,52,paramecium,2,0.2839,0.5636,0.3517,1,1,40
47,53,loxocephallus,1,0.2966,3.1666,0.3264,1,1,46
47,53,tetrahymena,2,0.2966,3.1666,0.3264,1,1,11
47,54,paramecium,1,0.2786,0.7903,0.2802,1,1,50
47,54,tetrahymena,2,0.2786,1,1,1,1,5
49,1,colpidium,1,0.2807,3.954,0.3124,1,1,69
49,1,loxocephallus,2,0.2807,3.954,0.3124,1,1,103
49,2,colpidium,1,,,,,,
49,2,paramecium,2,,,,,,
49,3,colpidium,1,0.2926,3.7351,0.3179,1,1,105
49,3,tetrahymena,2,0.2926,1,1,1,1,6
49,4,loxocephallus,1,0.3313,2.4647,0.2903,1,1,115
49,4,paramecium,2,0.3313,2.4547,0.2903,1,1,21
49,5,loxocephallus,1,0.317,2.7803,0.306,1,1,60
49,5,tetrahymena,2,0.317,2.7803,0.306,1,1,44
49,6,paramecium,1,0.3007,1.4048,0.2731,1,1,13
49,6,tetrahymena,2,0.3007,1,1,1,1,14
49,7,colpidium,1,0.3142,3.0259,0.3084,0.8976,0.2911,21
49,7,loxocephallus,2,0.3142,3.0259,0.3084,1,1,44
49,8,colpidium,1,,,,,,
49,8,paramecium,2,,,,,,
49,9,colpidium,1,0.2652,3.7697,0.3374,0.5788,0.2334,27
49,9,tetrahymena,2,0.2652,1,1,1,1,4
49,10,loxocephallus,1,0.3016,0.8224,0.2794,3.9354,0.3178,46
49,10,paramecium,2,0.3016,0.8224,0.2794,1,1,18
49,11,loxocephallus,1,0.308,4.2395,0.3181,1,1,96
49,11,tetrahymena,2,0.308,4.2395,0.3181,1,1,27
49,12,paramecium,1,0.3187,1.234,0.2742,1,1,20
49,12,tetrahymena,2,0.3187,1,1,1,1,6
49,13,colpidium,1,0.3563,4.5481,0.2834,1,1,57
49,13,loxocephallus,2,0.3563,4.5481,0.2834,0.6101,0.2695,35
49,14,colpidium,1,,,,,,
49,14,paramecium,2,,,,,,
49,15,colpidium,1,0.2946,4.0456,0.2721,1,1,77
49,15,tetrahymena,2,0.2946,1,1,1,1,4
49,16,loxocephallus,1,0.2642,1.6298,0.2811,0.7681,0.2492,30
49,16,paramecium,2,0.2642,1.6298,0.2811,1,1,11
49,17,loxocephallus,1,0.3166,3.7371,0.2646,3.1539,0.2967,17
49,17,tetrahymena,2,0.3166,3.7371,0.2646,1,1,27
49,18,paramecium,1,0.2701,0.7743,0.2516,1,1,19
49,18,tetrahymena,2,0.2701,1,1,1,1,12
49,19,colpidium,1,0.2895,0.9738,0.3252,1,1,24
49,19,loxocephallus,2,0.2895,0.9738,0.3252,2.4423,0.2737,24
49,20,colpidium,1,,,,,,
49,20,paramecium,2,,,,,,
49,21,colpidium,1,0.3141,2.9571,0.346,1,1,117
49,21,tetrahymena,2,0.3141,1,1,1,1,3
49,22,loxocephallus,1,0.3119,1.6149,0.3008,1,1,37
49,22,paramecium,2,0.3119,1.6149,0.3008,1,1,26
49,23,loxocephallus,1,0.2943,3.2453,0.2849,1,1,51
49,23,tetrahymena,2,0.2943,3.2453,0.2849,1,1,30
49,24,paramecium,1,0.2281,1.0079,0.3321,1,1,34
49,24,tetrahymena,2,0.2281,1,1,1,1,6
49,25,colpidium,1,0.2976,3.4885,0.3266,1,1,49
49,25,loxocephallus,2,0.2976,3.4885,0.3266,0.8143,0.3083,37
49,26,colpidium,1,,,,,,
49,26,paramecium,2,,,,,,
49,27,colpidium,1,0.264,3.6994,0.2898,1,1,64
49,27,tetrahymena,2,0.264,1,1,1,1,7
49,28,loxocephallus,1,0.2685,1.9843,0.3029,1,1,58
49,28,paramecium,2,0.2685,1.9843,0.3029,1,1,27
49,29,loxocephallus,1,0.2822,3.5629,0.3463,1,1,27
49,29,tetrahymena,2,0.2822,3.5629,0.3463,1,1,24
49,30,paramecium,1,0.2871,0.8113,0.2754,1,1,32
49,30,tetrahymena,2,0.2871,1,1,1,1,5
49,31,colpidium,1,0.2532,3.8543,0.2438,1,1,38
49,31,loxocephallus,2,0.2532,3.8543,0.2438,1,1,50
49,32,colpidium,1,,,,,,
49,32,paramecium,2,,,,,,
49,33,colpidium,1,0.2991,3.9345,0.1992,1,1,34
49,33,tetrahymena,2,0.2991,1,1,1,1,19
49,34,loxocephallus,1,0.2955,1.3566,0.235,1,1,58
49,34,paramecium,2,0.2955,1.3566,0.235,1,1,15
49,35,loxocephallus,1,0.2908,3.322,0.3047,1,1,56
49,35,tetrahymena,2,0.2908,3.322,0.3047,1,1,19
